+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
|                      |                                                            |                                                 | f2eb05obffng2supgqli           |        |
| fd83dspnj3vck70r8f4h | ipsec-instance-ubuntu-v20241028                            | ipsec-instance-ubuntu                           | f2e5nvpd3s8as8s10ef8,          | READY  |
|                      |                                                            |                                                 | f2el74ujm998mj7pu79r           |        |
| fd83ec80rj8nlkfn6b6f | openvpn-access-server-v20220404a                           | openvpn                                         | f2eiqqddrdo62sadvmau,          | READY  |
|                      |                                                            |                                                 | f2e5sr0ee6duj0oc0h5e           |        |
| fd83edrks3hbkigssvaa | ubuntu-2204-lts-oslogin-v20241007                          | ubuntu-2204-lts-oslogin                         | f2edqb9a7oj2ftc29up4           | READY  |
| fd83edttvs1npm9kkhpv | ipsec-instance-ubuntu-v20240701                            | ipsec-instance-ubuntu                           | f2e284s47fvdnfhj5nbl,          | READY  |
|                      |                                                            |                                                 | f2eiklo82e89t1jrk1gu           |        |
| fd83egr4fp51lil7geut | lemp-v20241230                                             | lemp                                            | f2eq81vksl7jft4skdq5,          | READY  |
|                      |                                                            |                                                 | f2ev668d9lme42c1fqpt           |        |
| fd83ehne0cpmo0qa2b3c | almalinux-v20211020                                        | almalinux-8                                     | f2e1nn1ctebg02n8ind7           | READY  |
| fd83et5uuq70vurvodkc | almalinux-9-v20240603                                      | almalinux-9                                     | f2ev1ebu1bhe140bvu0e           | READY  |
| fd83etllcq13gdsghnm9 | wordpress-1553071175                                       | wordpress                                       | f2ejpi285uhhd81f4umi           | READY  |
| fd83evea864otidsh534 | nat-instance-ubuntu-18-04-lts-v20241014                    | nat-instance-ubuntu                             | f2ebvgvj4b888ergcfps           | READY  |
| fd83f07cituga9be6ldd | drupal-8-v20241028                                         | drupal                                          | f2e2ae9n3vpnbc3926qb,          | READY  |
|                      |                                                            |                                                 | f2el74ujm998mj7pu79r           |        |
| fd83f7nqk5bk16cn9f4c | jenkins-v20240318                                          | jenkins                                         | f2ef961fvaia40e7o8kd,          | READY  |
|                      |                                                            |                                                 | f2etp8r60cndduahhnu2           |        |
| fd83fecdsu1ijht8fv2a | nat-instance-ubuntu-22-04-lts-v20240920                    | nat-instance-ubuntu-2204                        | f2enlib6p9rorsa297n1,          | READY  |
|                      |                                                            |                                                 | f2e2a3ghv13rn7efani1           |        |
| fd83fju1auo6g6nff2g5 | toolbox-v20220812                                          | toolbox                                         | f2e2b8ano05cn8pcmuol,          | READY  |
|                      |                                                            |                                                 | f2ecgvicrf6hgpuesq1s           |        |
| fd83fnl3394nqdr0r2e8 | container-optimized-image-1594890743                       | container-optimized-image                       | f2ehuhnh56luvu10bj6m           | READY  |
| fd83g027it460cnid0a1 | debian-10-v20250217                                        | debian-10                                       | f2eqo7ra3s6rhtdnr33u           | READY  |
| fd83g148eqpqvco7ppue | container-optimized-image-1586328175                       | container-optimized-image                       | f2emvackvnqo4q4g9svk           | READY  |
| fd83g1qbk6m3jnl5cvah | miko-mikopbx-v20220921                                     | miko-mikopbx                                    | f2evagr2c8v3gcescd23           | READY  |
| fd83g3fvdlpegugf0p5u | centos-7-vgpu-v20220627                                    | centos-7-vgpu                                   | f2eqllju932h5ia1esm5           | READY  |
| fd83g6r1bl42ucskes0g | web-server-angie-v20250515                                 | web-server-angie                                | f2ek3s9v5bm7h7jkl9bc,          | READY  |
|                      |                                                            |                                                 | f2ek70ldkotmtknpbtss           |        |
